,id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
20794,13970,0,Dodecaedron,1998.0,2.0,4.0,30.0,30.0,30.0,10.0,12,6.45833,11,0,1,3,6,3,1.0
20798,13984,0,G.I. Joe Combat Fighters,2002.0,2.0,2.0,5.0,5.0,5.0,6.0,3,5.5,3,0,0,0,1,1,1.0
20799,13985,0,Minsk '41,1981.0,2.0,2.0,180.0,180.0,180.0,0.0,9,5.33333,36,1,2,4,2,3,1.0
20802,13988,0,Dog-Gone,1973.0,2.0,4.0,20.0,20.0,20.0,4.0,4,5.75,13,1,0,3,4,2,1.5
20803,13989,0,Mad About Movies!,1997.0,2.0,4.0,45.0,45.0,45.0,12.0,25,4.86,40,4,2,1,6,1,2.0
20805,13991,0,Keel Over,2003.0,2.0,8.0,20.0,20.0,20.0,21.0,3,5.26667,11,0,0,0,1,1,1.0
20807,13993,0,Trading Spaces Game,2003.0,2.0,2.0,0.0,0.0,0.0,12.0,8,2.5625,27,3,0,0,4,3,1.0
20808,13994,0,Alsace 1944,2004.0,2.0,2.0,0.0,0.0,0.0,12.0,21,6.96429,140,5,1,1,13,5,2.6
20809,13996,0,L'Aigle Foudroy,2001.0,2.0,2.0,0.0,0.0,0.0,12.0,22,6.5,153,5,0,2,17,6,2.3333
20810,13997,0,Junk,1980.0,2.0,4.0,0.0,0.0,0.0,10.0,9,5.92778,23,0,0,2,3,2,2.0
20813,14002,0,Round The World,1961.0,2.0,5.0,30.0,30.0,30.0,0.0,5,5.0,12,1,0,0,4,1,1.0
20817,14008,1,Age of Mythology: The Boardgame  5-6 Player Expansion,2003.0,5.0,6.0,180.0,180.0,180.0,10.0,56,6.26964,107,2,21,49,27,9,2.4444
20819,14011,0,Tac-Tickle,1967.0,2.0,2.0,0.0,0.0,0.0,5.0,5,5.8,11,0,0,3,4,1,1.0
20821,14015,0,Gring's War,2002.0,2.0,2.0,15.0,15.0,15.0,10.0,4,4.75,20,1,1,0,4,1,1.0
20823,14018,0,Biplane Barmy,2003.0,2.0,2.0,15.0,15.0,15.0,10.0,11,6.09091,29,0,0,1,12,5,1.6
20826,14022,0,Horse Trader,1985.0,3.0,4.0,20.0,20.0,20.0,12.0,7,7.41429,14,2,0,0,3,1,1.0
20828,14025,0,Race for the White House,2004.0,2.0,4.0,90.0,90.0,90.0,0.0,10,6.9,26,3,5,3,8,2,2.0
20831,14030,0,Who's Having This Baby Anyway?,2004.0,2.0,2.0,0.0,0.0,0.0,0.0,1,4.8,1,0,0,0,2,1,1.0
20835,14041,0,Oups das kannst du auch,2004.0,2.0,2.0,10.0,10.0,10.0,5.0,10,5.65,44,1,0,1,4,1,1.0
20837,14044,0,Les Vins de France: The Game of French Wine & Food,1992.0,2.0,6.0,0.0,0.0,0.0,18.0,6,5.71667,7,0,2,2,2,2,1.5
20838,14047,0,Sand-Wrmchen,2004.0,2.0,6.0,20.0,20.0,20.0,4.0,13,5.38462,26,2,0,6,6,1,1.0
20841,14051,0,Minotaur: the Maze Game,2001.0,2.0,4.0,60.0,60.0,60.0,8.0,5,4.4,27,2,5,5,7,1,2.0
20843,14053,0,Affentanz,2004.0,2.0,4.0,10.0,10.0,10.0,5.0,10,5.85,19,1,0,1,3,2,1.0
20844,14055,0,Ara,2004.0,2.0,4.0,10.0,10.0,10.0,5.0,8,5.25,7,1,1,0,3,1,1.0
20845,14056,0,Elefants: Wer erkennt das Tier?,2004.0,2.0,5.0,0.0,0.0,0.0,5.0,5,5.6,12,1,1,1,7,1,1.0
20846,14058,0,Hokus Pokus,2004.0,2.0,4.0,0.0,0.0,0.0,6.0,4,5.25,12,1,1,2,4,1,1.0
20848,14061,0,Riskland,2004.0,2.0,6.0,60.0,60.0,60.0,7.0,1,7.0,3,0,0,0,1,1,2.0
20849,14062,0,Bats Game,2003.0,2.0,2.0,0.0,0.0,0.0,10.0,2,6.5,3,1,1,1,1,1,1.0
20858,14071,0,Escape Velocity Nova: A Sci-Fi Card-Driven Board Game,2004.0,2.0,4.0,45.0,45.0,45.0,12.0,14,3.92857,29,4,3,7,13,2,2.5
20862,14075,0,"Zobmondo! The Twisted, Sick & Wrong Version",2002.0,4.0,16.0,20.0,20.0,20.0,16.0,21,4.57143,27,6,0,0,10,2,1.0
20864,14084,0,Up-a-bit,2004.0,3.0,0.0,0.0,0.0,0.0,8.0,10,5.65,32,3,1,1,6,2,1.0
20867,14087,1,Munchkin Fu 2: Monky Business,2005.0,3.0,6.0,90.0,90.0,90.0,10.0,471,6.46217,1055,36,26,99,94,50,1.74
20870,14091,0,S det kan lta,2004.0,4.0,8.0,40.0,40.0,40.0,12.0,12,4.33333,16,0,0,0,5,3,1.3333
20874,14095,0,Wahlspiel,1983.0,3.0,6.0,90.0,90.0,90.0,0.0,13,6.74615,40,1,2,2,4,3,2.0
20875,14096,0,Striker II,1994.0,2.0,2.0,1.0,1.0,1.0,12.0,15,5.96667,62,0,8,8,11,5,2.2
20876,14097,0,G P,2002.0,2.0,6.0,0.0,0.0,0.0,12.0,9,7.27778,22,0,1,1,8,4,4.25
20877,14098,0,Legions of Steel: Planetstorm,1996.0,2.0,2.0,0.0,0.0,0.0,12.0,6,5.25,27,1,1,1,7,1,3.0
20881,14106,0,Bagou,1998.0,2.0,4.0,30.0,30.0,30.0,12.0,2,6.5,11,0,0,0,0,1,2.0
20883,14109,0,Stunt Academy,2004.0,3.0,4.0,45.0,45.0,45.0,10.0,22,5.51818,90,9,0,2,16,7,1.7143
20888,14115,0,Sackwas,2004.0,2.0,4.0,60.0,60.0,60.0,10.0,2,7.0,7,0,1,1,1,1,3.0
20889,14116,0,Bad Hollywood,2004.0,2.0,4.0,50.0,50.0,50.0,10.0,28,5.20357,76,6,3,1,15,3,2.0
20890,14118,1,Bohnanza: Amigo Bohnentaler,2004.0,3.0,5.0,45.0,45.0,45.0,12.0,24,6.52083,133,4,24,23,10,6,1.6667
20892,14121,0,The Book of Mars: A Combat System,1981.0,2.0,2.0,2.0,2.0,2.0,12.0,6,4.0,13,1,0,1,3,2,4.0
20893,14123,0,Apocalypse,1976.0,2.0,2.0,15.0,15.0,15.0,0.0,8,5.9875,21,1,0,4,5,3,2.0
20894,14124,0,Hexenhammer,2004.0,3.0,5.0,60.0,60.0,60.0,16.0,15,5.46667,42,3,0,0,4,2,1.5
20895,14126,0,The Polar Express Game,2004.0,2.0,4.0,30.0,30.0,30.0,8.0,17,6.29412,31,2,1,1,12,1,1.0
20897,14128,0,Jupiter,1993.0,2.0,4.0,15.0,15.0,15.0,8.0,28,6.08214,62,0,4,7,17,2,1.5
20900,14136,0,First Day of the Somme,2000.0,1.0,1.0,60.0,60.0,60.0,12.0,12,6.79167,57,1,12,19,15,4,2.0
20902,14141,0,Termination Incorporated,2004.0,2.0,6.0,90.0,90.0,90.0,8.0,12,5.06,20,1,0,0,6,1,2.0
20903,14142,0,Das Prestel Nasenspiel,2004.0,2.0,5.0,30.0,30.0,30.0,8.0,25,6.26,49,3,7,9,12,3,2.0
20906,14146,0,Blow Football,1910.0,2.0,6.0,0.0,0.0,0.0,0.0,24,4.03125,32,1,0,0,12,10,1.0
20908,14148,0,The People's Choice: A Presidential Card Game,2004.0,3.0,6.0,45.0,45.0,45.0,10.0,10,4.5,32,1,0,0,10,1,1.0
20909,14149,0,Lewis & Clark Exploration Card Game,2003.0,2.0,4.0,30.0,30.0,30.0,8.0,10,4.3,29,5,0,1,5,1,2.0
20913,14156,0,Countdown!,2002.0,2.0,2.0,5.0,5.0,5.0,6.0,24,4.54875,46,2,0,0,13,2,2.0
20916,14160,0,Chicken Chit-Chat,1981.0,2.0,2.0,25.0,25.0,25.0,0.0,8,5.125,10,0,1,0,4,1,1.0
20918,14162,0,Critter Commandos,1989.0,2.0,16.0,0.0,0.0,0.0,10.0,12,6.0,34,2,0,3,6,1,2.0
20920,14165,0,Battle of Kalnock,1985.0,2.0,2.0,90.0,90.0,90.0,12.0,8,6.75,24,1,7,11,6,1,3.0
20922,14167,0,War Law,1993.0,2.0,2.0,90.0,90.0,90.0,12.0,24,5.04167,64,4,1,2,12,5,4.4
20925,14171,0,Duel Master 1: Challenge of the Magi,1986.0,1.0,2.0,20.0,20.0,20.0,8.0,10,6.95,17,1,3,2,2,1,2.0
20926,14172,0,Duel Master 2: Blood Valley,1986.0,1.0,2.0,20.0,20.0,20.0,8.0,10,6.6,17,0,1,1,2,1,2.0
20927,14173,0,Duel Master 3: The Shattered Realm,1987.0,1.0,2.0,20.0,20.0,20.0,8.0,7,6.0,14,0,1,1,1,1,2.0
20928,14174,0,Monopoly: Chicago,1995.0,2.0,6.0,60.0,60.0,60.0,8.0,21,5.21429,31,2,0,1,8,2,1.5
20929,14175,0,Star Wars Mos Eisley Shoot-Out,1997.0,2.0,2.0,10.0,10.0,10.0,10.0,11,4.84545,39,4,4,11,4,3,2.3333
20934,14180,0,Breaker 19: The CB Trucker Game,1976.0,2.0,4.0,0.0,0.0,0.0,8.0,9,5.33333,35,3,1,3,11,1,1.0
20935,14181,0,Stratelite,2002.0,2.0,8.0,60.0,60.0,60.0,10.0,3,5.33333,10,0,1,2,5,1,2.0
20937,14183,1,Age of Steam Expansion #3: Scandinavia and Korea,2004.0,3.0,6.0,120.0,120.0,120.0,13.0,419,7.84678,1044,25,36,51,252,79,3.9367
20938,14184,0,Geek Wars: Battle for the Con Deck 1  RPG Gamer,2004.0,2.0,2.0,60.0,60.0,60.0,10.0,20,5.125,96,16,2,3,16,4,1.5
20940,14189,0,Outfox,2004.0,2.0,3.0,15.0,15.0,15.0,10.0,20,6.425,50,0,9,25,12,2,3.0
20942,14192,0,The Great Wall,1985.0,2.0,4.0,45.0,45.0,45.0,10.0,5,6.0,13,0,0,0,1,1,3.0
20944,14194,0,Wiggle Your Way Home,1997.0,1.0,4.0,15.0,15.0,15.0,3.0,6,4.83333,19,0,0,0,2,1,1.0
20947,14197,0,School Daze: College,2004.0,3.0,5.0,30.0,30.0,30.0,0.0,0,0.0,1,0,0,0,0,1,2.0
20950,14201,0,Who Lives Where?,1999.0,2.0,6.0,20.0,20.0,20.0,3.0,13,6.35385,28,1,1,2,7,2,1.5
20951,14203,0,Hegemonia,2004.0,1.0,5.0,240.0,240.0,240.0,12.0,5,6.2,10,1,10,10,4,2,2.5
20953,14205,0,Lords of Alban,1991.0,2.0,4.0,180.0,180.0,180.0,12.0,11,6.36364,19,1,8,11,6,2,4.0
20954,14206,0,Feenbalz,2004.0,3.0,6.0,45.0,45.0,45.0,10.0,17,5.94706,52,9,1,3,8,1,2.0
20955,14207,0,Murderless Mysteries: Master Sleuth Convention,2004.0,7.0,30.0,90.0,90.0,90.0,16.0,0,0.0,1,0,0,3,1,1,2.0
20956,14208,0,Der Krhenschatz,2003.0,2.0,5.0,30.0,30.0,30.0,4.0,3,6.33333,10,0,1,1,3,1,1.0
20958,14210,0,Pardon?,1994.0,2.0,4.0,30.0,30.0,30.0,0.0,2,5.5,8,1,1,2,2,1,1.0
20959,14211,0,Pig Out,1997.0,2.0,4.0,15.0,15.0,15.0,3.0,5,3.58,6,0,0,0,3,1,1.0
20963,14215,0,Bandito,2003.0,2.0,5.0,30.0,30.0,30.0,8.0,7,3.42857,7,2,0,0,2,1,1.0
20967,14220,0,Winnie the Pooh,1933.0,2.0,4.0,20.0,20.0,20.0,4.0,14,4.53571,56,4,1,3,16,3,1.0
20975,14228,0,Tamega,2003.0,1.0,4.0,15.0,15.0,15.0,0.0,9,7.55556,15,1,0,5,6,2,1.0
20976,14229,0,D-DAY: Rudder's Line,2004.0,1.0,2.0,0.0,0.0,0.0,12.0,16,6.20312,67,3,8,6,11,2,2.0
20981,14235,0,Kassala,1980.0,2.0,2.0,60.0,60.0,60.0,12.0,18,4.88889,36,0,0,1,18,3,3.3333
20992,14247,0,The Mansion of Happiness,1843.0,2.0,4.0,30.0,30.0,30.0,0.0,2,4.5,4,0,2,8,2,1,1.0
20996,14251,0,Hendrik Van Loon's Wide World Game,1933.0,2.0,4.0,45.0,45.0,45.0,8.0,6,4.33333,28,0,0,0,7,1,1.0
21000,14259,0,Oxford,1993.0,2.0,2.0,30.0,30.0,30.0,10.0,6,6.3,19,3,2,5,5,2,2.0
21002,14262,0,International Intrigue,1986.0,2.0,8.0,60.0,60.0,60.0,12.0,2,6.5,4,1,0,0,3,2,1.5
21003,14263,1,The Templars Castle,1987.0,2.0,2.0,120.0,120.0,120.0,12.0,33,7.36364,138,5,11,17,8,4,2.5
21006,14267,0,The Famous Robin Hood Card Game,1988.0,2.0,6.0,45.0,45.0,45.0,0.0,15,4.36,38,1,2,2,4,2,1.0
21011,14272,0,Weg Damit!,1994.0,2.0,5.0,30.0,30.0,30.0,14.0,2,3.5,1,0,0,0,2,1,2.0
21016,14278,1,The Fortified Town,1987.0,2.0,2.0,120.0,120.0,120.0,12.0,33,7.18182,136,6,10,12,9,6,2.5
21018,14280,0,Finish,1975.0,2.0,6.0,0.0,0.0,0.0,10.0,13,4.96154,61,4,0,0,5,2,2.0
21020,14283,0,Lucca,2004.0,3.0,6.0,15.0,15.0,15.0,10.0,7,4.94286,27,2,0,3,5,3,1.0
21021,14285,1,Keythedral Expansion,2004.0,3.0,5.0,90.0,90.0,90.0,12.0,126,7.02143,468,9,101,137,88,22,2.4545
21022,14286,0,Space Trader,1985.0,2.0,6.0,120.0,120.0,120.0,10.0,5,7.0,14,2,2,1,1,1,3.0
21029,14293,0,The Ultimate Football Trivia Board Game,2001.0,2.0,6.0,30.0,30.0,30.0,6.0,1,7.0,4,1,0,0,0,1,1.0
21030,14294,0,Die Kinder-Uni. Das Spiel,2004.0,3.0,5.0,45.0,45.0,45.0,8.0,3,4.33333,6,1,2,2,1,1,1.0
21031,14296,0,The Shining,1998.0,2.0,2.0,60.0,60.0,60.0,16.0,10,6.866,54,1,4,33,21,4,2.0
21032,14297,0,Light Magic: Collectible Card Game of Battles in a Magic College,2000.0,2.0,2.0,20.0,20.0,20.0,10.0,1,9.0,2,0,0,1,0,1,4.0
21035,14301,0,The Simpsons Sammelkartenspiel,2001.0,2.0,2.0,0.0,0.0,0.0,10.0,12,5.15,29,5,5,2,4,2,1.5
21036,14302,0,COPS The Game,1993.0,2.0,6.0,60.0,60.0,60.0,13.0,6,4.5,9,1,0,0,2,1,1.0
21037,14304,0,V.I.P.E.R.,1988.0,2.0,12.0,120.0,60.0,120.0,10.0,20,5.8,62,6,3,3,7,5,2.8
21039,14306,0,Full House Board Game,1992.0,2.0,6.0,30.0,30.0,30.0,5.0,6,3.5,14,1,0,1,4,1,1.0
21040,14307,0,Pollution Solution,1989.0,1.0,6.0,45.0,45.0,45.0,10.0,2,3.5,16,3,0,0,2,1,2.0
21041,14308,0,The VCR Wrestle Mania Game,1988.0,2.0,2.0,60.0,60.0,60.0,8.0,8,4.5,25,6,0,0,3,2,1.0
21042,14309,0,Chamelequin,1989.0,2.0,4.0,60.0,60.0,60.0,8.0,27,5.96296,46,1,6,7,12,1,1.0
21043,14310,0,Wrestling Superstars Game,1985.0,2.0,4.0,45.0,45.0,45.0,8.0,11,4.68182,51,6,4,7,11,2,1.5
21046,14313,0,Mr. Who?,1973.0,2.0,6.0,0.0,0.0,0.0,7.0,8,5.5,31,3,0,1,3,2,1.5
21050,14321,0,Wortfix,1976.0,2.0,8.0,30.0,30.0,30.0,7.0,11,5.19091,43,3,0,0,4,3,1.0
21051,14322,0,Tall Tales,1988.0,2.0,6.0,60.0,60.0,60.0,12.0,3,6.76667,7,0,0,1,1,1,2.0
21052,14323,0,Iron Stars,2004.0,2.0,2.0,0.0,0.0,0.0,8.0,12,6.625,31,1,6,11,8,3,2.0
21053,14324,0,Aeronef,1999.0,2.0,2.0,30.0,30.0,30.0,12.0,22,6.61364,50,0,6,15,13,3,3.0
21054,14325,0,Kentucky Derby,1938.0,1.0,5.0,5.0,5.0,5.0,4.0,7,4.5,13,2,1,1,7,1,1.0
21060,14334,0,Karaoke the Game,2002.0,4.0,0.0,45.0,45.0,45.0,12.0,5,3.84,7,0,0,0,3,1,1.0
21061,14335,0,HEX-TRI Tactical Board Game,2004.0,2.0,6.0,30.0,30.0,30.0,8.0,1,9.0,3,2,1,1,3,1,3.0
21063,14337,1,Munchkin 2/3: L'Ascia o Raddoppia,2004.0,2.0,6.0,60.0,60.0,60.0,12.0,92,6.21957,153,1,1,9,17,8,1.5
21064,14338,0,Patential: Prescription for Success,2004.0,1.0,4.0,60.0,60.0,60.0,12.0,8,6.5,26,5,3,5,12,2,1.5
21068,14343,0,Zeepkistenrace,2004.0,2.0,6.0,15.0,15.0,15.0,6.0,28,5.72857,55,7,0,3,9,3,1.0
21071,14346,0,I Vant To Bite Your Finger,1979.0,2.0,4.0,0.0,0.0,0.0,6.0,19,4.36842,27,0,8,13,14,5,1.2
21072,14347,0,UNO: Disney Princess,2004.0,2.0,10.0,30.0,30.0,30.0,7.0,20,4.525,45,0,0,2,9,3,1.0
21075,14350,0,Space Chess,1969.0,2.0,2.0,0.0,0.0,0.0,8.0,14,5.0,57,6,1,0,11,2,2.5
21077,14352,0,Candidate,1998.0,2.0,6.0,0.0,0.0,0.0,8.0,6,6.08333,16,0,1,6,4,1,2.0
21078,14353,0,Africa,1977.0,2.0,5.0,120.0,120.0,120.0,12.0,11,4.90909,26,0,5,4,10,2,2.5
21079,14354,0,2me D.B. 'I' Normandie,1983.0,2.0,2.0,0.0,0.0,0.0,12.0,17,5.0,72,4,0,3,11,4,2.75
21080,14356,1,PitchCar Mini Extension,2004.0,2.0,8.0,30.0,30.0,30.0,6.0,323,6.94938,638,18,47,70,118,27,1.1111
21081,14357,1,Concentration Game Refills,1964.0,2.0,3.0,30.0,30.0,30.0,10.0,2,5.5,3,0,0,2,2,1,1.0
21085,14363,0,Washing Machine Game,2000.0,2.0,4.0,15.0,15.0,15.0,4.0,6,4.66667,2,0,0,0,3,2,1.0
21087,14367,0,Games of the World,1975.0,1.0,0.0,0.0,0.0,0.0,0.0,11,8.04545,51,0,3,7,15,2,2.5
21088,14369,0,Hex Strategy: Making the Right Connections,2000.0,2.0,2.0,30.0,30.0,30.0,10.0,10,7.65,28,0,2,2,6,1,3.0
21089,14370,0,Speechless,1985.0,4.0,16.0,90.0,90.0,90.0,10.0,10,6.0,28,1,0,0,1,4,1.0
21090,14371,0,Advanced Tobruk System Basic Game I: Infantry,2004.0,2.0,2.0,60.0,60.0,60.0,16.0,13,7.15385,34,1,7,9,5,2,2.0
21091,14374,0,Monster Match,2002.0,2.0,4.0,10.0,10.0,10.0,6.0,24,5.45,71,4,1,1,16,4,1.0
21092,14375,0,Quick Pics,1987.0,3.0,6.0,45.0,45.0,45.0,10.0,5,4.6,22,1,0,0,6,1,1.0
21093,14376,1,Atta Ants Expansion,2004.0,2.0,4.0,45.0,45.0,45.0,8.0,39,6.00641,139,1,7,11,20,7,2.1429
21095,14380,0,Zong,1994.0,3.0,6.0,3.0,3.0,3.0,8.0,7,4.78571,23,4,0,1,7,4,1.0
21097,14384,1,Articulate Extra Pack No. 1,1993.0,4.0,20.0,60.0,60.0,60.0,12.0,16,7.46875,38,0,1,6,6,2,1.0
21101,14389,0,Quote Unquote,1994.0,2.0,4.0,60.0,60.0,60.0,12.0,3,4.66667,12,1,0,0,4,2,1.0
21103,14391,0,Pietje Bell,2003.0,2.0,6.0,45.0,45.0,45.0,6.0,4,5.5,3,0,0,0,2,2,1.0
21105,14394,0,Alma,1978.0,2.0,2.0,0.0,0.0,0.0,12.0,21,6.19524,62,1,1,1,20,6,2.1667
21107,14396,0,AstroNavis Merchant Advanced,2004.0,1.0,1.0,90.0,90.0,90.0,12.0,19,6.63684,73,1,8,59,26,6,2.5
21109,14398,0,Robogear,2004.0,2.0,2.0,30.0,30.0,30.0,8.0,16,6.4,57,2,10,17,14,2,3.0
21112,14401,0,Little Green Men,1990.0,2.0,4.0,45.0,45.0,45.0,10.0,9,4.94444,11,1,2,2,3,1,1.0
21113,14402,0,UFO: die Eroberung des Weltraums,1990.0,2.0,4.0,120.0,120.0,120.0,8.0,3,6.0,14,2,2,4,0,1,3.0
21114,14403,0,"Warhammer 40,000: Battle for Macragge",2004.0,2.0,2.0,0.0,0.0,0.0,12.0,298,6.58742,629,15,13,35,90,35,3.0
21118,14407,0,Fastcard Soccer,1997.0,1.0,2.0,10.0,10.0,10.0,10.0,11,7.59091,10,0,2,3,4,2,1.0
21130,14422,0,Pride and Prejudice: The Game,2002.0,2.0,4.0,0.0,0.0,0.0,12.0,16,3.6875,42,3,0,4,14,3,1.3333
21132,14426,0,The Yukon Gold Rush,1996.0,2.0,6.0,2.0,2.0,2.0,8.0,1,3.0,7,1,0,0,1,1,1.0
21133,14427,0,Das glorreiche Manver,1992.0,2.0,4.0,45.0,45.0,45.0,10.0,15,5.8,36,3,1,6,5,3,1.3333
21135,14429,0,Ironsides,1994.0,2.0,2.0,180.0,180.0,180.0,12.0,25,5.36,102,9,1,4,14,6,3.5
21136,14430,0,Gold Crown,1967.0,2.0,4.0,1.0,1.0,1.0,8.0,5,6.0,7,1,2,2,6,1,3.0
21137,14432,0,Every Man to his Station,1994.0,1.0,4.0,30.0,30.0,30.0,8.0,0,0.0,2,0,0,0,1,1,1.0
21139,14435,0,Horse Stakes,1995.0,2.0,6.0,30.0,30.0,30.0,6.0,15,3.63333,32,4,0,1,9,2,1.0
21140,14436,0,Travel TriBond,1994.0,2.0,4.0,0.0,0.0,0.0,12.0,11,5.09091,35,4,0,1,4,2,1.0
21142,14438,0,Emergo,1986.0,2.0,2.0,45.0,45.0,45.0,8.0,18,6.82222,23,0,2,9,14,4,3.75
21143,14439,0,Tabernacle,2003.0,2.0,5.0,90.0,90.0,90.0,12.0,11,7.63636,48,0,7,35,19,4,3.0
21145,14442,1,Killer Bunnies and the Quest for the Magic Carrot Twilight WHITE Booster,2005.0,2.0,8.0,90.0,90.0,90.0,12.0,420,6.53481,1286,45,19,48,75,33,2.0909
21146,14443,1,Killer Bunnies and the Quest for the Magic Carrot Stainless STEEL Booster,2005.0,2.0,8.0,90.0,90.0,90.0,12.0,378,6.50107,1182,41,20,51,67,31,2.0645
21149,14447,0,Gothic Chess,1998.0,2.0,2.0,30.0,30.0,30.0,8.0,17,6.11765,11,0,1,4,11,2,4.0
21153,14453,0,Eyecatcher,2000.0,1.0,12.0,0.0,0.0,0.0,10.0,4,4.625,16,4,0,0,0,1,1.0
21158,14459,0,Monopoly: New Zealand,2000.0,2.0,10.0,180.0,180.0,180.0,8.0,17,4.26471,26,2,1,1,4,1,2.0
21163,14464,0,The Economy Game,1975.0,2.0,6.0,0.0,0.0,0.0,8.0,8,4.0,35,3,0,0,8,2,1.0
21165,14466,0,Chip'n Dale: Rescue Rangers Game,1992.0,2.0,4.0,0.0,0.0,0.0,6.0,4,5.75,12,0,2,7,0,2,1.5
21169,14472,0,Final Frontier,1980.0,2.0,2.0,60.0,60.0,60.0,12.0,12,4.58333,35,2,3,2,6,1,2.0
21174,14479,0,Hickety Pickety,1924.0,4.0,4.0,20.0,20.0,20.0,4.0,5,5.6,12,3,0,0,4,1,1.0
21179,14484,0,Tank Trap,1967.0,2.0,2.0,20.0,20.0,20.0,8.0,4,3.25,5,1,2,1,2,1,3.0
21185,14490,0,Elmo's Birthday Game,1997.0,2.0,4.0,20.0,20.0,20.0,3.0,4,4.25,17,1,0,0,3,2,1.0
21188,14493,0,The West Edmonton Mall Game,1986.0,2.0,6.0,120.0,120.0,120.0,8.0,6,4.66667,12,1,0,2,4,2,2.0
21190,14495,0,Junior Mix & Match,2003.0,2.0,4.0,20.0,20.0,20.0,3.0,13,5.61538,31,1,0,0,7,3,1.0
21191,14496,0,Quiz des jeunes 2,1992.0,2.0,6.0,45.0,45.0,45.0,6.0,4,5.25,9,0,0,0,3,1,1.0
21193,14498,0,Doctor Who: Invasion Earth,1996.0,2.0,2.0,120.0,120.0,120.0,10.0,18,6.64444,35,0,13,17,4,5,1.6
21195,14500,0,Gridiron Heroes,1987.0,2.0,2.0,180.0,180.0,180.0,12.0,2,4.5,9,0,1,0,0,1,3.0
21196,14501,0,The Voyage of The First Fleeters: 1787-1788,1986.0,2.0,6.0,30.0,30.0,30.0,12.0,3,2.66667,8,1,0,2,2,3,2.3333
21197,14502,0,Ewoks Save The Trees!,1984.0,2.0,4.0,30.0,30.0,30.0,4.0,1,2.8,10,1,5,9,1,1,1.0
21198,14503,1,Panzer Leader 1940,1978.0,2.0,2.0,180.0,180.0,180.0,10.0,82,6.78659,227,10,3,14,38,13,2.9231
21201,14506,0,Dalapapa,2003.0,2.0,4.0,30.0,30.0,30.0,8.0,21,6.52381,44,3,1,3,4,3,2.0
21202,14507,0,Salvation! The Game of Saints & Sinners,1980.0,2.0,4.0,1.0,1.0,1.0,7.0,2,5.5,1,0,0,0,1,1,1.0
21205,14510,0,Hungry Fox,2005.0,1.0,4.0,30.0,30.0,30.0,7.0,1,7.0,1,0,1,1,1,1,2.0
21207,14513,1,A GI's Dozen,2003.0,2.0,2.0,180.0,180.0,180.0,12.0,60,7.51833,259,3,4,13,18,9,4.4444
21208,14514,0,Metric Mile,1986.0,1.0,10.0,0.0,0.0,0.0,10.0,25,7.48,42,2,11,12,17,3,2.0
21209,14515,0,Pocket Geni: Underhllning,2005.0,2.0,6.0,0.0,0.0,0.0,10.0,6,4.66667,10,0,0,0,2,1,1.0
21216,14522,0,Combat Soldiers: In the Battle of the Bulge,2004.0,2.0,6.0,30.0,30.0,30.0,10.0,21,6.73333,70,9,19,38,19,4,2.0
21217,14524,1,When Darkness Comes: The Nameless Mist,2005.0,1.0,6.0,90.0,90.0,90.0,14.0,62,6.52903,279,18,15,29,26,6,2.1667
21218,14526,0,About Faces,2004.0,3.0,6.0,30.0,30.0,30.0,12.0,4,3.75,6,0,0,0,1,1,1.0
21220,14528,0,The Celebrated Jumping Frog Game,1997.0,2.0,6.0,20.0,20.0,20.0,10.0,3,5.33333,10,0,0,0,6,2,1.5
21224,14533,1,Dungeon Twister: 3/4 Players Expansion,2005.0,2.0,4.0,60.0,60.0,60.0,10.0,523,7.13994,1493,64,82,121,198,58,3.0517
21225,14534,0,Lockhaven,2003.0,3.0,4.0,60.0,60.0,60.0,12.0,4,6.5,13,0,0,4,6,2,1.5
21226,14536,1,Time's Up! Expansion set #1,2001.0,4.0,18.0,90.0,90.0,90.0,12.0,95,7.88842,231,5,12,15,46,8,1.5
21227,14537,1,Time's Up! Expansion set #2,2002.0,4.0,18.0,90.0,90.0,90.0,12.0,79,7.8481,206,2,12,14,36,8,1.375
21233,14544,0,Imperialism,1974.0,2.0,8.0,0.0,0.0,0.0,12.0,7,6.28571,21,2,2,1,6,1,3.0
21234,14545,0,Caverns of Doom,1980.0,1.0,6.0,30.0,30.0,30.0,12.0,11,6.09091,26,0,12,16,8,3,1.6667
21235,14546,0,Crypt of the Sorcerer,1981.0,1.0,4.0,30.0,30.0,30.0,12.0,8,6.8125,27,0,8,14,4,3,2.0
21238,14549,0,Merlin,1980.0,2.0,2.0,60.0,60.0,60.0,14.0,2,6.25,7,0,5,4,0,1,1.0
21239,14550,0,Hollywood Lives,2004.0,10.0,25.0,180.0,180.0,180.0,12.0,15,7.43333,131,15,6,21,21,4,1.75
21244,14557,0,Schnitzeljagd,1998.0,2.0,4.0,20.0,20.0,20.0,10.0,5,4.8,10,2,0,0,2,1,1.0
21246,14560,0,Seattle in a box,1997.0,2.0,6.0,60.0,60.0,60.0,8.0,9,3.33333,8,0,0,0,5,1,1.0
21247,14561,0,Second Empire,1977.0,2.0,4.0,240.0,240.0,240.0,10.0,6,6.76667,14,0,5,12,4,3,2.3333
